scrape_date,scrape_timestamp,category,sku,title,brand,price,mrp,vsp,availability,product_url,image_url,categories,rating,review_count
2026-02-10,2026-02-10 15:07:48,television,239879,"LG 108 cm (43 Inch) 4K Ultra HD AI UA8350 Smart TV - webOS, α7 AI Processor 4K Gen8, HDR10 / HLG, ALLM, Intelligent Voice Recognition, Dolby Atmos, 43UA83506LA",LG,35990,48790,35990,Available,https://www.vijaysales.com/p/239879/lg-108-cm-43-inch-4k-ultra-hd-ai-ua75-smart-tv-webos-25-a7-ai-processor-4k-gen8-hdr10-hlg-allm-intelligent-voice-recognition-dolby-atmos-43ua83506la,https://vsprod.vijaysales.com/media/catalog/product/2/3/239879_1.jpg,Electronics > Television and Entertainment > Televisions > 4K Ultra HD,,
2026-02-10,2026-02-10 15:07:48,television,245150,SANSUI 80 cm (32 inch) HD QLED Smart Google TV | HDR10 & HLG | Noise Reduction & Inbuilt Soundbar | Dolby Audio | Screen Sharing & Google Assistant | Bezel-Less LED TV (JSS32GSQLED),Sansui,12490,22490,12490,Available,https://www.vijaysales.com/p/245150/sansui-80cm-32-inch-hd-qled-smart-google-tv-hdr10-hlg-noise-reduction-inbuilt-soundbar-google-assistant-screen-sharing-jss32gsqled,https://vsprod.vijaysales.com/media/catalog/product/j/s/jss32gsqled_1.jpg,Electronics > Television and Entertainment > Televisions > HD,,
2026-02-10,2026-02-10 15:07:48,television,246377,"LG UA8200 Series 139cm (55 Inch) 4K Ultra HD AI TV - webOS 25, α7 AI Processor 4K Gen8, HDR10 / HLG, ALLM, HGIG, AI Chatbot, Google Cast, α7 AI Sound Pro, Dolby Atmos, 55UA82006LA",LG,40490,66290,40490,Available,https://www.vijaysales.com/p/246377/lg-ua8200-series-139cm-55-inch-4k-ultra-hd-ai-tv-webos-25-a7-ai-processor-4k-gen8-hdr10-hlg-allm-hgig-ai-chatbot-google-cast-a7-ai-sound-pro-dolby-atmos-55ua82006la-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/246377_1_.jpg,Electronics > Television and Entertainment > Televisions > 4K Ultra HD,,
2026-02-10,2026-02-10 15:07:48,television,239484,TCL C6K Series 139 cm (55 inch) 4K Ultra HD Mini LED Smart Google TV | Dolby Vision IQ & HDR10 | ONKYO 2.1 Hi-Fi System | Dolby Atmos | 120Hz Refresh Rate | Bezel-Less Design (55C6K),TCL,49990,107990,49990,Available,https://www.vijaysales.com/p/P239484/239484/tcl-c6k-series-139-cm-55-inch-4k-ultra-hd-led-google-tv-dolby-vision-iq-hdr-10-onkyo-2-1-hi-fi-system-dolby-atmos-55c6k,https://vsprod.vijaysales.com/media/catalog/product/2/3/239484_1.jpg,Electronics > Television and Entertainment > Televisions > 4K Ultra HD,,
2026-02-10,2026-02-10 15:07:48,television,245014,"Xiaomi X Pro QLED Series 108cm (43 Inch) 4K Ultra HD Google TV - Dolby Vision, HDR 10+, Filmmaker Mode, Xiaomi Sound, 32GB Storage, Google Cast, Google Voice Assistant, L43MB-APIN",Xiaomi,28999,44999,28999,Available,https://www.vijaysales.com/p/P245014/245014/xiaomi-x-pro-qled-series-108cm-43-inch-4k-ultra-hd-google-tv-dolby-vision-hdr-10-filmmaker-mode-xiaomi-sound-32gb-storage-google-cast-google-voice-assistant-l43mb-apin-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/245014_2_.jpg,Electronics > Television and Entertainment > Televisions > 4K Ultra HD,,
2026-02-10,2026-02-10 15:07:48,television,240928,"LG NanoCell AI (NANO83) 108cm (43 Inch) 4K Ultra HD Smart TV - webOS 25, α7 AI Processor 4K Gen8, HDR10/HLG, ALLM, HGIG, Intelligent Voice Recognition, Dolby Atmos, 43NANO83A6A",LG,35790,56190,35790,Unavailable,https://www.vijaysales.com/p/240928/lg-nanocell-ai-nano83-108cm-43-inch-4k-ultra-hd-smart-tv-webos-25-a7-ai-processor-4k-gen8-hdr10-hlg-allm-hgig-intelligent-voice-recognition-dolby-atmos-43nano83a6a-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/240928_1.jpg,Electronics > Television and Entertainment > Televisions > 4K Ultra HD,,
2026-02-10,2026-02-10 15:07:48,television,231548,Sansui 140 cm 55 inch 4K Ultra HD Smart Google TV | HDR10 & HLG | Dolby Audio & DTS Studio Sound | A+ IPS Panel | Screen Sharing & Google Assistant | Bezel-Less LED TV (JSWG55GSUHD),Sansui,31990,52890,31990,Unavailable,https://www.vijaysales.com/p/231548/sansui-140cm-55-inches-4k-ultra-hd-smart-google-led-tv-jswg55gsuhd,https://vsprod.vijaysales.com/media/catalog/product/2/3/231548-image.jpg,Electronics > Television and Entertainment > Televisions > 4K Ultra HD,,
2026-02-10,2026-02-10 15:07:48,television,240939,"LG 164cm (65 Inch) 4K QNED MiniLED TV - webOS 25, α8 AI Processor 4K Gen2, Dolby Vision, Filmmaker Mode, Dolby Atmos, HGIG, ALLM, AI Sound, FreeSync(AMD), Google Cast, 65QNED8XA6A",LG,102990,156690,102990,Available,https://www.vijaysales.com/p/P240939/240939/lg-164cm-65-inch-4k-qned-miniled-tv-webos-25-a8-ai-processor-4k-gen2-dolby-vision-filmmaker-mode-dolby-atmos-hgig-allm-ai-sound-freesync-amd-google-cast-65qned8xa6a-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/240938_1.jpg,Electronics > Television and Entertainment > Televisions > 4K Ultra HD,,
2026-02-10,2026-02-10 15:07:48,television,246496,SANSUI 140 cm (55 inch) 4K Ultra HD Smart Google TV 5.0 | MEMC & HSR 120Hz | HDR10 & HLG | Dolby Audio & Screen Sharing | Google Assistant | Bezel-Less LED TV (JSW55UG23),Sansui,36490,54990,36490,Unavailable,https://www.vijaysales.com/p/246496/sansui-140cm-55-inch-4k-ultra-hd-led-smart-google-tv-hdr10-hlg-memc-dolby-audio-screen-sharing-google-assistant-jsw55ug23,https://vsprod.vijaysales.com/media/catalog/product/2/4/246496_1_.jpg,Electronics > Television and Entertainment > Televisions > 4K Ultra HD,,
2026-02-10,2026-02-10 15:07:48,television,239644,TCL P7K Series 108 cm (43 inch) 4K Ultra HD QLED Smart Google TV | Dolby Vision & HDR10 | Dolby Atmos | 60Hz Refresh Rate | Google Assistant Built-in | Bezel-Less Design (43P7K),TCL,27990,49490,27990,Available,https://www.vijaysales.com/p/239644/tcl-p7k-series-108-cm-43-inch-4k-ultra-hd-qled-google-tv-hdr10-dolby-vision-google-assistant-built-in-dolby-atmos-43p7k,https://vsprod.vijaysales.com/media/catalog/product/2/3/239644_1.jpg,Electronics > Television and Entertainment > Televisions > 4K Ultra HD,,
