scrape_timestamp,category,product_id,brand,price,mrp,discount,rating,availability,product_url,image_url,main_category,sub_category
02-02-2026 10:51,tvs,231518,Sony,137740,247900,44.44,5,Available,https://www.vijaysales.com/p/P237494/231518/sony-bravia-iii-75-inches-189cm-4k-ultra-hd-smart-led-google-tv-with-dolby-audio-google-assistant-built-in-voice-search-k-75s30-black,https://vsprod.vijaysales.com/media/catalog/product/2/3/231518-image.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,230873,Sony,142490,229900,38.02,5,Available,https://www.vijaysales.com/p/P230873/230873/sony-bravia-7-139-cm-55-inches-mini-led-qled-4k-hdr-google-tv-with-dolby-vision-hdr-features-for-playstation-5-k55xr70-2024-model-edition,https://vsprod.vijaysales.com/media/catalog/product/2/3/230873-image1.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,231600,Sony,246990,525900,53.03,5,Unavailable,https://www.vijaysales.com/p/P237494/231600/sony-215-cm-85-inches-4k-ultra-hd-led-google-tv-60hz-refresh-rate-chromecast-built-in-google-assistant-game-menu-k-85s30-black,https://vsprod.vijaysales.com/media/catalog/product/2/3/231600_16_.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,241366,Haier,25690,33990,24.42,4,Unavailable,https://www.vijaysales.com/p/241366/haier-108-cm-43-inches-4k-ultra-hd-led-smart-google-tv-with-hdr10-dolby-audio-built-in-chromecast-voice-remote-43a9ug,https://vsprod.vijaysales.com/media/catalog/product/2/4/241366_1_.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,244112,Sansui,67990,214990,68.38,4,Available,https://www.vijaysales.com/p/P244112/244112/sansui-165cm-65-inch-4k-ultra-hd-quantum-dot-mini-led-google-tv-hdr10-hlg-dolby-vision-memc-dolby-atmos-screen-sharing-google-assistant-far-field-voice-jsw65ugmqf,https://vsprod.vijaysales.com/media/catalog/product/2/4/244112_1_.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,245337,Xiaomi,13499,24999,46,4,Available,https://www.vijaysales.com/p/245337/xiaomi-a-series-80cm-32-inch-hd-google-tv-vivid-picture-engine-dolby-audio-8gb-storage-xiaomi-tv-google-voice-assistant-miracast-l32mb-ain-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/245337_1_.jpg,Television and Entertainment,HD
02-02-2026 10:51,tvs,240929,LG,49990,82890,39.69,4,Available,https://www.vijaysales.com/p/240929/lg-nanocell-ai-nano83-139cm-55-inch-4k-ultra-hd-smart-tv-webos-25-a7-ai-processor-4k-gen8-hdr10-hlg-allm-hgig-intelligent-voice-recognition-dolby-atmos-55nano83a6a-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/240929_1.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,239489,TCL,229990,629990,63.49,4,Available,https://www.vijaysales.com/p/239489/tcl-p8k-series-248cm-98-inch-4k-ultra-hd-qled-google-tv-onkyo-2-1-hi-fi-system-dolby-vision-hdr10-hlg-dolby-atmos-98p8k,https://vsprod.vijaysales.com/media/catalog/product/2/3/239489.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,240942,LG,58990,116090,49.19,5,Available,https://www.vijaysales.com/p/240942/lg-qned-ai-qned8b-139cm-55-inch-4k-ultra-hd-smart-tv-webos-25-a7-ai-processor-4k-gen8-hdr10-hlg-allm-hgig-intelligent-voice-recognition-dolby-atmos-55qned8ba6a-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/240942_1.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,243815,Vise,21990,46000,52.2,5,Available,https://www.vijaysales.com/p/243815/vise-by-vijay-sales-43-inches-109-cm-full-hd-led-smart-google-tv-android-14-allm-dolby-audio-game-mode-vs43fga2b,https://vsprod.vijaysales.com/media/catalog/product/2/4/243815.jpg,Television and Entertainment,Full HD
02-02-2026 10:51,tvs,243814,Vise,19490,36800,47.04,5,Available,https://www.vijaysales.com/p/243814/vise-by-vijay-sales-40-inches-102-cm-hd-qled-google-smart-tv-hdr-10-google-assistant-built-in-chromecast-dolby-audio-vs40qga2b,https://vsprod.vijaysales.com/media/catalog/product/2/4/243814_1_.jpg,Television and Entertainment,HD
02-02-2026 10:51,tvs,244965,Vise,11990,40000,70.03,4,Available,https://www.vijaysales.com/p/244965/vise-by-vijay-sales-32-inches-80-cm-hd-qled-google-smart-tv-allm-memc-google-assistant-built-in-screen-cast-chromecast-dolby-audio-vs32qga2b,https://vsprod.vijaysales.com/media/catalog/product/2/4/244965n.jpg,Television and Entertainment,HD
02-02-2026 10:51,tvs,240947,LG,118490,212590,44.26,4,Available,https://www.vijaysales.com/p/P240947/240947/lg-oled-evo-139cm-55-inch-4k-ultra-hd-oled-tv-webos-25-a9-ai-processor-4k-gen8-oled-motion-dolby-vision-g-sync-nvidia-ai-chatbot-google-cast-dolby-atmos-oled55c5xla-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/240948_2_1_.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,240946,LG,100180,150190,33.3,4,Available,https://www.vijaysales.com/p/240946/lg-oled-evo-c5-121cm-48-inch-4k-ultra-hd-ai-tv-webos-25-a9-ai-processor-4k-gen8-dolby-vision-filmmaker-mode-dolby-atmos-freesync-amd-g-sync-nvidia-a9-ai-sound-pro-google-cast-oled48c56la-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/240946_1_.jpg,Television and Entertainment,4K Ultra HD
